332.860, 132.306, 2.961, 21.968 False
332.952, 132.269, 2.970, 22.001 False
333.044, 132.231, 2.961, 22.034 False
333.136, 132.194, 2.970, 22.067 False
333.227, 132.154, 2.961, 22.100 False
333.318, 132.115, 2.970, 22.133 False
333.408, 132.074, 2.961, 22.166 False
333.499, 132.034, 2.970, 22.199 False
333.589, 131.991, 2.961, 22.232 False
333.679, 131.950, 2.970, 22.265 False
333.768, 131.906, 2.960, 22.298 False
333.857, 131.863, 2.970, 22.331 False
333.945, 131.817, 2.960, 22.364 False
334.034, 131.773, 2.970, 22.397 False
334.122, 131.726, 2.960, 22.430 False
334.209, 131.680, 2.970, 22.463 False
334.296, 131.632, 2.960, 22.496 False
334.383, 131.584, 2.970, 22.529 False
334.469, 131.535, 2.960, 22.562 False
334.556, 131.485, 2.970, 22.595 False
334.641, 131.434, 2.959, 22.628 False
334.726, 131.384, 2.970, 22.661 False
334.810, 131.331, 2.959, 22.694 False
334.895, 131.279, 2.970, 22.727 False
334.978, 131.224, 2.959, 22.760 False
335.062, 131.171, 2.970, 22.793 False
335.144, 131.115, 2.958, 22.826 False
335.226, 131.059, 2.970, 22.859 False
335.307, 131.002, 2.958, 22.892 False
335.389, 130.945, 2.970, 22.925 False
335.469, 130.886, 2.958, 22.958 False
335.549, 130.827, 2.970, 22.991 False
335.628, 130.766, 2.957, 23.024 False
335.707, 130.706, 2.970, 23.057 False
335.784, 130.643, 2.957, 23.090 False
335.862, 130.581, 2.970, 23.123 False
335.938, 130.517, 2.957, 23.156 False
336.014, 130.454, 2.969, 23.189 False
336.089, 130.388, 2.956, 23.222 False
336.164, 130.323, 2.969, 23.255 False
336.237, 130.255, 2.956, 23.288 False
336.311, 130.188, 2.969, 23.321 False
336.382, 130.119, 2.955, 23.354 False
336.454, 130.050, 2.968, 23.387 False
336.524, 129.980, 2.954, 23.420 False
336.594, 129.909, 2.968, 23.453 False
336.663, 129.837, 2.954, 23.486 False
336.731, 129.764, 2.968, 23.519 False
336.798, 129.690, 2.953, 23.552 False
336.864, 129.616, 2.967, 23.585 False
336.929, 129.540, 2.952, 23.618 False
336.993, 129.464, 2.967, 23.651 False
337.056, 129.387, 2.951, 23.684 False
337.119, 129.309, 2.966, 23.717 False
337.179, 129.230, 2.950, 23.750 False
337.240, 129.151, 2.965, 23.783 False
337.298, 129.070, 2.949, 23.816 False
337.356, 128.989, 2.965, 23.849 False
337.412, 128.907, 2.948, 23.882 False
337.468, 128.824, 2.964, 23.915 False
337.521, 128.740, 2.947, 23.948 False
337.574, 128.655, 2.963, 23.981 False
337.625, 128.570, 2.946, 24.014 False
337.676, 128.484, 2.962, 24.047 False
337.724, 128.396, 2.944, 24.080 False
337.772, 128.309, 2.961, 24.113 False
337.817, 128.220, 2.943, 24.146 False
337.862, 128.131, 2.959, 24.179 False
337.905, 128.040, 2.941, 24.212 False
337.947, 127.950, 2.958, 24.245 False
337.986, 127.858, 2.940, 24.278 False
338.025, 127.766, 2.957, 24.311 False
338.061, 127.673, 2.938, 24.344 False
338.094, 127.579, 2.932, 24.377 False
338.124, 127.484, 2.905, 24.410 False
338.154, 127.389, 2.941, 24.443 False
338.182, 127.293, 2.933, 24.476 False
338.211, 127.197, 2.960, 24.509 False
338.239, 127.100, 2.972, 24.542 False
338.269, 127.004, 3.011, 24.575 False
338.300, 126.907, 3.013, 24.608 False
338.331, 126.810, 3.031, 24.641 False
338.360, 126.713, 3.018, 24.674 False
338.390, 126.616, 3.030, 24.707 False
338.417, 126.518, 3.013, 24.740 False
338.446, 126.421, 3.023, 24.773 False
338.471, 126.323, 3.005, 24.806 False
338.498, 126.226, 3.013, 24.839 False
338.522, 126.128, 2.995, 24.872 False
338.547, 126.030, 3.004, 24.905 False
338.569, 125.933, 2.986, 24.938 False
338.592, 125.835, 2.995, 24.971 False
338.613, 125.737, 2.979, 25.004 False
338.635, 125.640, 2.989, 25.037 False
338.654, 125.542, 2.974, 25.070 False
338.675, 125.444, 2.985, 25.103 False
338.693, 125.346, 2.971, 25.136 False
338.712, 125.247, 2.983, 25.169 False
338.728, 125.149, 2.970, 25.202 False
338.746, 125.051, 2.982, 25.235 False
338.761, 124.952, 2.970, 25.268 False
338.777, 124.854, 2.982, 25.301 False
338.791, 124.755, 2.970, 25.334 False
338.806, 124.657, 2.982, 25.367 False
338.818, 124.558, 2.971, 25.400 False
338.832, 124.459, 2.983, 25.433 False
338.843, 124.360, 2.973, 25.466 False
338.855, 124.261, 2.984, 25.499 False
338.865, 124.162, 2.974, 25.532 False
338.876, 124.062, 2.985, 25.565 False
338.885, 123.963, 2.975, 25.598 False
338.895, 123.864, 2.985, 25.631 False
338.903, 123.764, 2.975, 25.664 False
338.912, 123.665, 2.986, 25.697 False
338.918, 123.565, 2.976, 25.730 False
338.926, 123.466, 2.986, 25.763 False
338.931, 123.366, 2.976, 25.796 False
338.938, 123.267, 2.986, 25.829 False
338.942, 123.167, 2.977, 25.862 False
338.948, 123.068, 2.986, 25.895 False
338.951, 122.968, 2.977, 25.928 False
338.955, 122.868, 2.986, 25.961 False
338.958, 122.769, 2.977, 25.994 False
338.961, 122.669, 2.986, 26.027 False
338.962, 122.569, 2.977, 26.060 False
338.965, 122.470, 2.986, 26.093 False
338.965, 122.370, 2.978, 26.126 False
338.967, 122.270, 2.986, 26.159 False
338.966, 122.171, 2.978, 26.192 False
338.967, 122.071, 2.986, 26.225 False
338.966, 121.971, 2.979, 26.258 False
338.965, 121.872, 2.986, 26.291 False
338.963, 121.772, 2.979, 26.324 False
338.962, 121.672, 2.987, 26.357 False
338.959, 121.573, 2.980, 26.390 False
338.957, 121.473, 2.987, 26.423 False
338.954, 121.374, 2.981, 26.456 False
338.951, 121.274, 2.987, 26.489 False
338.946, 121.174, 2.981, 26.522 False
338.943, 121.075, 2.987, 26.555 False
338.938, 120.975, 2.982, 26.588 False
338.934, 120.876, 2.987, 26.621 False
338.928, 120.776, 2.982, 26.654 False
338.924, 120.677, 2.987, 26.687 False
338.917, 120.577, 2.983, 26.720 False
338.912, 120.478, 2.988, 26.753 False
338.905, 120.378, 2.983, 26.786 False
338.899, 120.279, 2.988, 26.819 False
338.891, 120.180, 2.983, 26.852 False
338.885, 120.080, 2.988, 26.885 False
338.877, 119.981, 2.984, 26.918 False
338.870, 119.881, 2.988, 26.951 False
338.861, 119.782, 2.984, 26.984 False
338.854, 119.683, 2.988, 27.017 False
338.844, 119.584, 2.984, 27.050 False
338.836, 119.484, 2.988, 27.083 False
338.827, 119.385, 2.985, 27.116 False
338.819, 119.286, 2.988, 27.149 False
338.809, 119.187, 2.985, 27.182 False
338.800, 119.087, 2.988, 27.215 False
338.790, 118.988, 2.985, 27.248 False
338.780, 118.889, 2.988, 27.281 False
338.770, 118.790, 2.986, 27.314 False
338.760, 118.691, 2.988, 27.347 False
338.750, 118.592, 2.986, 27.380 False
338.740, 118.493, 2.988, 27.413 False
338.729, 118.394, 2.987, 27.446 False
338.719, 118.295, 2.989, 27.479 False
338.711, 118.195, 2.988, 27.512 False
338.704, 118.096, 2.989, 27.545 False
338.697, 117.996, 2.989, 27.578 False
338.690, 117.897, 2.989, 27.611 False
338.683, 117.798, 2.989, 27.644 False
338.676, 117.698, 2.990, 27.677 False
338.669, 117.599, 2.989, 27.710 False
338.662, 117.499, 2.990, 27.743 False
338.656, 117.400, 2.989, 27.776 False
338.649, 117.301, 2.989, 27.809 False
338.643, 117.201, 2.989, 27.842 False
338.636, 117.102, 2.989, 27.875 False
338.630, 117.002, 2.989, 27.908 False
338.623, 116.903, 2.989, 27.941 False
338.617, 116.803, 2.989, 27.974 False
338.611, 116.704, 2.989, 28.007 False
338.605, 116.604, 2.989, 28.040 False
338.599, 116.505, 2.989, 28.073 False
338.593, 116.406, 2.989, 28.106 False
338.587, 116.306, 2.989, 28.139 False
338.581, 116.207, 2.989, 28.172 False
338.575, 116.107, 2.989, 28.205 False
338.569, 116.008, 2.989, 28.238 False
338.563, 115.908, 2.989, 28.271 False
338.558, 115.809, 2.988, 28.304 False
338.553, 115.709, 2.989, 28.337 False
338.548, 115.610, 2.989, 28.370 False
338.542, 115.510, 2.989, 28.403 False
338.538, 115.411, 2.989, 28.436 False
338.532, 115.311, 2.989, 28.469 False
338.528, 115.212, 2.989, 28.502 False
338.522, 115.112, 2.989, 28.535 False
338.518, 115.013, 2.989, 28.568 False
338.513, 114.913, 2.989, 28.601 False
338.508, 114.814, 2.989, 28.634 False
338.504, 114.714, 2.989, 28.667 False
338.499, 114.615, 2.989, 28.700 False
338.495, 114.515, 2.989, 28.733 False
338.490, 114.416, 2.989, 28.766 False
338.486, 114.316, 2.989, 28.799 False
338.482, 114.217, 2.989, 28.832 False
338.477, 114.117, 2.990, 28.865 False
338.473, 114.017, 2.989, 28.898 False
338.469, 113.918, 2.990, 28.931 False
338.465, 113.818, 2.989, 28.964 False
338.461, 113.719, 2.990, 28.997 False
338.457, 113.619, 2.990, 29.030 False
338.453, 113.520, 2.990, 29.063 False
338.449, 113.420, 2.990, 29.096 False
338.445, 113.320, 2.990, 29.129 False
338.442, 113.221, 2.990, 29.162 False
338.438, 113.121, 2.990, 29.195 False
338.435, 113.022, 2.990, 29.228 False
338.431, 112.922, 2.990, 29.261 False
338.427, 112.822, 2.990, 29.294 False
338.424, 112.723, 2.990, 29.327 False
338.421, 112.623, 2.990, 29.360 False
338.417, 112.524, 2.990, 29.393 False
338.414, 112.424, 2.990, 29.426 False
338.410, 112.324, 2.990, 29.459 False
338.407, 112.225, 2.990, 29.492 False
338.404, 112.125, 2.990, 29.525 False
338.401, 112.026, 2.990, 29.558 False
338.398, 111.926, 2.990, 29.591 False
338.395, 111.826, 2.990, 29.624 False
338.392, 111.727, 2.990, 29.657 False
338.389, 111.627, 2.990, 29.690 False
338.386, 111.527, 2.990, 29.723 False
338.383, 111.428, 2.990, 29.756 False
338.380, 111.328, 2.990, 29.789 False
338.378, 111.229, 2.990, 29.822 False
338.375, 111.129, 2.990, 29.855 False
338.372, 111.029, 2.990, 29.888 False
338.370, 110.930, 2.990, 29.921 False
338.367, 110.830, 2.990, 29.954 False
338.364, 110.730, 2.991, 29.987 False
338.362, 110.631, 2.990, 30.020 False
338.359, 110.531, 2.991, 30.053 False
338.357, 110.431, 2.991, 30.086 False
338.355, 110.332, 2.991, 30.119 False
338.352, 110.232, 2.991, 30.152 False
338.350, 110.132, 2.991, 30.185 False
338.348, 110.033, 2.991, 30.218 False
338.346, 109.933, 2.991, 30.251 False
338.344, 109.833, 2.991, 30.284 False
338.342, 109.734, 2.991, 30.317 False
338.340, 109.634, 2.991, 30.350 False
338.338, 109.534, 2.991, 30.383 False
338.336, 109.435, 2.991, 30.416 False
338.334, 109.335, 2.991, 30.449 False
338.332, 109.235, 2.991, 30.482 False
338.330, 109.136, 2.991, 30.515 False
338.329, 109.036, 2.991, 30.548 False
338.327, 108.936, 2.991, 30.581 False
338.325, 108.837, 2.991, 30.614 False
338.323, 108.737, 2.991, 30.647 False
338.322, 108.637, 2.991, 30.680 False
338.320, 108.538, 2.991, 30.713 False
338.319, 108.438, 2.991, 30.746 False
338.317, 108.338, 2.991, 30.779 False
338.315, 108.238, 2.991, 30.812 False
338.314, 108.139, 2.991, 30.845 False
338.312, 108.039, 2.991, 30.878 False
338.311, 107.939, 2.991, 30.911 False
338.310, 107.840, 2.991, 30.944 False
338.308, 107.740, 2.991, 30.977 False
338.306, 107.640, 2.996, 31.010 False
338.305, 107.540, 3.017, 31.043 False
338.303, 107.438, 3.056, 31.076 False
338.301, 107.335, 3.110, 31.109 False
338.299, 107.229, 3.174, 31.142 False
338.298, 107.121, 3.245, 31.175 False
338.296, 107.010, 3.321, 31.208 False
338.294, 106.897, 3.401, 31.241 False
338.292, 106.781, 3.481, 31.274 False
338.290, 106.663, 3.562, 31.307 False
338.288, 106.542, 3.642, 31.340 False
338.286, 106.418, 3.719, 31.373 False
338.284, 106.292, 3.794, 31.406 False
338.282, 106.163, 3.866, 31.439 False
338.280, 106.033, 3.934, 31.472 False
338.277, 105.900, 3.998, 31.505 False
338.275, 105.765, 4.059, 31.538 False
338.273, 105.628, 4.117, 31.571 False
338.271, 105.490, 4.171, 31.604 False
338.269, 105.349, 4.222, 31.637 False
338.267, 105.207, 4.271, 31.670 False
338.265, 105.064, 4.318, 31.703 False
338.262, 104.919, 4.362, 31.736 False
338.260, 104.773, 4.406, 31.769 False
338.258, 104.625, 4.448, 31.802 False
338.256, 104.476, 4.489, 31.835 False
338.254, 104.325, 4.529, 31.868 False
338.252, 104.173, 4.569, 31.901 False
338.250, 104.020, 4.609, 31.934 False
338.248, 103.866, 4.649, 31.967 False
338.246, 103.710, 4.689, 32.000 False
338.243, 103.553, 4.730, 32.033 False
338.241, 103.394, 4.771, 32.066 False
338.239, 103.234, 4.812, 32.099 False
338.237, 103.073, 4.853, 32.132 False
338.235, 102.910, 4.895, 32.165 False
338.233, 102.746, 4.937, 32.198 False
338.231, 102.580, 4.980, 32.231 False
338.229, 102.413, 5.023, 32.264 False
338.227, 102.244, 5.066, 32.297 False
338.226, 102.075, 5.109, 32.330 False
338.224, 101.903, 5.153, 32.363 False
338.222, 101.730, 5.196, 32.396 False
338.220, 101.556, 5.240, 32.429 False
338.218, 101.380, 5.281, 32.462 False
338.217, 101.204, 5.317, 32.495 False
338.215, 101.026, 5.343, 32.528 False
338.213, 100.848, 5.358, 32.561 False
338.211, 100.669, 5.363, 32.594 False
338.210, 100.490, 5.372, 32.627 False
338.208, 100.311, 5.385, 32.660 False
338.206, 100.131, 5.406, 32.693 False
338.204, 99.951, 5.433, 32.726 False
338.202, 99.769, 5.467, 32.759 False
338.201, 99.585, 5.509, 32.792 False
338.199, 99.400, 5.557, 32.825 False
338.197, 99.214, 5.613, 32.858 False
338.195, 99.025, 5.676, 32.891 False
338.194, 98.834, 5.744, 32.924 False
338.192, 98.640, 5.818, 32.957 False
338.190, 98.444, 5.898, 32.990 False
338.189, 98.245, 5.982, 33.023 False
338.187, 98.043, 6.071, 33.056 False
338.185, 97.838, 6.162, 33.089 False
338.184, 97.630, 6.251, 33.122 False
338.182, 97.419, 6.334, 33.155 False
338.180, 97.206, 6.409, 33.188 False
338.179, 96.991, 6.475, 33.221 False
338.177, 96.773, 6.533, 33.254 False
338.176, 96.554, 6.584, 33.287 False
338.174, 96.334, 6.628, 33.320 False
338.173, 96.112, 6.665, 33.353 False
338.171, 95.889, 6.697, 33.386 False
338.170, 95.666, 6.725, 33.419 False
338.168, 95.441, 6.748, 33.452 False
338.167, 95.216, 6.769, 33.485 False
338.166, 94.990, 6.788, 33.518 False
338.165, 94.764, 6.806, 33.551 False
338.164, 94.537, 6.824, 33.584 False
338.163, 94.309, 6.844, 33.617 False
338.162, 94.081, 6.866, 33.650 False
338.161, 93.851, 6.891, 33.683 False
338.160, 93.621, 6.920, 33.716 False
338.159, 93.389, 6.953, 33.749 False
338.159, 93.157, 6.990, 33.782 False
338.158, 92.923, 7.031, 33.815 False
338.157, 92.687, 7.076, 33.848 False
338.156, 92.450, 7.124, 33.881 False
338.155, 92.211, 7.174, 33.914 False
338.154, 91.971, 7.225, 33.947 False
338.154, 91.728, 7.278, 33.980 False
338.153, 91.484, 7.331, 34.013 False
338.152, 91.238, 7.383, 34.046 False
338.151, 90.991, 7.436, 34.079 False
338.151, 90.742, 7.488, 34.112 False
338.150, 90.491, 7.539, 34.145 False
338.149, 90.238, 7.589, 34.178 False
338.149, 89.984, 7.639, 34.211 False
338.148, 89.728, 7.687, 34.244 False
338.147, 89.470, 7.734, 34.277 False
338.147, 89.212, 7.781, 34.310 False
338.147, 88.951, 7.826, 34.343 False
338.147, 88.689, 7.871, 34.376 False
338.146, 88.426, 7.913, 34.409 False
338.146, 88.161, 7.953, 34.442 False
338.146, 87.895, 7.989, 34.475 False
338.146, 87.628, 8.022, 34.508 False
338.147, 87.360, 8.051, 34.541 False
338.147, 87.091, 8.076, 34.574 False
338.147, 86.822, 8.095, 34.607 False
338.148, 86.551, 8.111, 34.640 False
338.148, 86.281, 8.121, 34.673 False
338.149, 86.010, 8.128, 34.706 False
338.150, 85.740, 8.130, 34.739 False
338.151, 85.469, 8.129, 34.772 False
338.151, 85.198, 8.124, 34.805 False
338.153, 84.928, 8.117, 34.838 False
338.154, 84.658, 8.109, 34.871 False
338.159, 84.388, 8.090, 34.904 False
338.166, 84.120, 8.057, 34.937 False
338.178, 83.853, 8.005, 34.970 False
338.185, 83.589, 7.948, 35.003 False
338.196, 83.326, 7.875, 35.036 False
338.206, 83.067, 7.796, 35.069 False
338.220, 82.810, 7.707, 35.102 False
338.231, 82.556, 7.618, 35.135 False
338.246, 82.306, 7.523, 35.168 False
338.259, 82.058, 7.431, 35.201 False
338.276, 81.814, 7.337, 35.234 False
338.290, 81.572, 7.248, 35.267 False
338.308, 81.334, 7.160, 35.300 False
338.323, 81.098, 7.080, 35.333 False
338.341, 80.865, 7.002, 35.366 False
338.357, 80.634, 6.932, 35.399 False
338.375, 80.405, 6.867, 35.432 False
338.392, 80.178, 6.809, 35.465 False
338.411, 79.954, 6.756, 35.498 False
338.429, 79.730, 6.709, 35.531 False
338.449, 79.508, 6.665, 35.564 False
338.468, 79.288, 6.626, 35.597 False
338.488, 79.068, 6.589, 35.630 False
338.508, 78.850, 6.555, 35.663 False
338.529, 78.633, 6.521, 35.696 False
338.548, 78.417, 6.490, 35.729 False
338.570, 78.203, 6.457, 35.762 False
338.591, 77.989, 6.427, 35.795 False
338.614, 77.777, 6.396, 35.828 False
338.635, 77.565, 6.366, 35.861 False
338.658, 77.355, 6.334, 35.894 False
338.680, 77.145, 6.302, 35.927 False
338.704, 76.937, 6.267, 35.960 False
338.727, 76.730, 6.234, 35.993 False
338.752, 76.525, 6.198, 36.026 False
338.775, 76.320, 6.162, 36.059 False
338.794, 76.117, 6.122, 36.092 False
338.814, 75.915, 6.083, 36.125 False
338.831, 75.714, 6.042, 36.158 False
338.850, 75.514, 6.002, 36.191 False
338.866, 75.316, 5.958, 36.224 False
338.883, 75.119, 5.916, 36.257 False
338.898, 74.923, 5.870, 36.290 False
338.914, 74.729, 5.827, 36.323 False
338.927, 74.537, 5.779, 36.356 False
338.941, 74.346, 5.734, 36.389 False
338.952, 74.156, 5.685, 36.422 False
338.964, 73.968, 5.640, 36.455 False
338.974, 73.782, 5.590, 36.488 False
338.984, 73.597, 5.544, 36.521 False
338.992, 73.413, 5.494, 36.554 False
339.001, 73.231, 5.449, 36.587 False
339.007, 73.051, 5.398, 36.620 False
339.014, 72.872, 5.353, 36.653 False
339.018, 72.695, 5.303, 36.686 False
339.024, 72.519, 5.258, 36.719 False
339.026, 72.345, 5.208, 36.752 False
339.030, 72.173, 5.164, 36.785 False
339.031, 72.002, 5.113, 36.818 False
339.033, 71.833, 5.070, 36.851 False
339.033, 71.665, 5.020, 36.884 False
339.033, 71.498, 4.983, 36.917 False
339.031, 71.333, 4.950, 36.950 False
339.029, 71.168, 4.923, 36.983 False
339.025, 71.005, 4.886, 37.016 False
339.022, 70.843, 4.855, 37.049 False
339.017, 70.682, 4.814, 37.082 False
339.013, 70.522, 4.778, 37.115 False
339.005, 70.364, 4.733, 37.148 False
338.999, 70.207, 4.695, 37.181 False
338.991, 70.052, 4.647, 37.214 False
338.983, 69.899, 4.607, 37.247 False
338.973, 69.746, 4.557, 37.280 False
338.964, 69.596, 4.516, 37.313 False
338.953, 69.447, 4.466, 37.346 False
338.942, 69.299, 4.424, 37.379 False
338.929, 69.154, 4.373, 37.412 False
338.917, 69.009, 4.333, 37.445 False
338.908, 68.866, 4.291, 37.478 False
338.900, 68.725, 4.246, 37.511 False
338.892, 68.584, 4.202, 37.544 False
338.883, 68.446, 4.157, 37.577 False
338.874, 68.309, 4.111, 37.610 False
338.866, 68.173, 4.066, 37.643 False
338.857, 68.039, 4.020, 37.676 False
338.848, 67.906, 3.974, 37.709 False
338.838, 67.776, 3.926, 37.742 False
338.829, 67.646, 3.880, 37.775 False
338.819, 67.518, 3.831, 37.808 False
338.809, 67.392, 3.784, 37.841 False
338.799, 67.268, 3.735, 37.874 False
338.789, 67.145, 3.688, 37.907 False
338.778, 67.024, 3.638, 37.940 False
338.768, 66.904, 3.591, 37.973 False
338.756, 66.786, 3.541, 38.006 False
338.746, 66.670, 3.494, 38.039 False
338.734, 66.555, 3.443, 38.072 False
338.722, 66.442, 3.396, 38.105 False
338.709, 66.331, 3.346, 38.138 False
338.698, 66.221, 3.303, 38.171 False
338.684, 66.113, 3.257, 38.204 False
338.672, 66.006, 3.220, 38.237 False
338.658, 65.900, 3.181, 38.270 False
338.645, 65.796, 3.151, 38.303 False
338.631, 65.692, 3.119, 38.336 False
338.617, 65.589, 3.097, 38.369 False
338.602, 65.488, 3.073, 38.402 False
338.588, 65.386, 3.058, 38.435 False
338.572, 65.286, 3.040, 38.468 False
338.557, 65.186, 3.031, 38.501 False
338.541, 65.086, 3.018, 38.534 False
338.525, 64.986, 3.014, 38.567 False
338.508, 64.887, 3.005, 38.600 False
338.491, 64.788, 3.005, 38.633 False
338.473, 64.690, 2.997, 38.666 False
338.456, 64.591, 3.000, 38.699 False
338.436, 64.493, 2.994, 38.732 False
338.418, 64.394, 2.998, 38.765 False
338.398, 64.296, 2.993, 38.798 False
338.379, 64.198, 2.997, 38.831 False
338.358, 64.100, 2.992, 38.864 False
338.338, 64.002, 2.998, 38.897 False
338.315, 63.904, 2.992, 38.930 False
338.294, 63.806, 2.998, 38.963 False
338.271, 63.709, 2.992, 38.996 False
338.249, 63.611, 2.998, 39.029 False
338.225, 63.514, 2.992, 39.062 False
338.201, 63.417, 2.998, 39.095 False
338.176, 63.320, 2.991, 39.128 False
338.152, 63.223, 2.998, 39.161 False
338.125, 63.127, 2.991, 39.194 False
338.100, 63.030, 2.997, 39.227 False
338.072, 62.934, 2.990, 39.260 False
338.046, 62.837, 2.996, 39.293 False
338.017, 62.742, 2.989, 39.326 False
337.989, 62.646, 2.996, 39.359 False
337.960, 62.550, 2.988, 39.392 False
337.931, 62.455, 2.995, 39.425 False
337.900, 62.360, 2.987, 39.458 False
337.869, 62.264, 2.994, 39.491 False
337.837, 62.170, 2.986, 39.524 False
337.806, 62.075, 2.994, 39.557 False
337.772, 61.981, 2.986, 39.590 False
337.740, 61.886, 2.994, 39.623 False
337.705, 61.793, 2.985, 39.656 False
337.671, 61.698, 2.994, 39.689 False
337.635, 61.605, 2.985, 39.722 False
337.599, 61.512, 2.994, 39.755 False
337.562, 61.419, 2.985, 39.788 False
337.525, 61.326, 2.994, 39.821 False
337.487, 61.234, 2.984, 39.854 False
337.449, 61.141, 2.994, 39.887 False
337.408, 61.050, 2.984, 39.920 False
337.369, 60.958, 2.994, 39.953 False
337.328, 60.867, 2.984, 39.986 False
337.287, 60.776, 2.994, 40.019 False
337.244, 60.685, 2.984, 40.052 False
337.202, 60.595, 2.994, 40.085 False
337.157, 60.505, 2.983, 40.118 False
337.114, 60.415, 2.993, 40.151 False
337.068, 60.326, 2.983, 40.184 False
337.023, 60.237, 2.993, 40.217 False
336.975, 60.149, 2.983, 40.250 False
336.929, 60.060, 2.993, 40.283 False
336.880, 59.973, 2.982, 40.316 False
336.832, 59.885, 2.993, 40.349 False
336.781, 59.799, 2.982, 40.382 False
336.731, 59.712, 2.993, 40.415 False
336.679, 59.627, 2.982, 40.448 False
336.628, 59.541, 2.993, 40.481 False
336.575, 59.456, 2.981, 40.514 False
336.522, 59.371, 2.992, 40.547 False
336.467, 59.288, 2.981, 40.580 False
336.412, 59.204, 2.992, 40.613 False
336.355, 59.121, 2.980, 40.646 False
336.299, 59.038, 2.992, 40.679 False
336.241, 58.957, 2.980, 40.712 False
336.183, 58.875, 2.992, 40.745 False
336.123, 58.795, 2.979, 40.778 False
336.064, 58.714, 2.991, 40.811 False
336.002, 58.636, 2.979, 40.844 False
335.941, 58.556, 2.991, 40.877 False
335.878, 58.479, 2.978, 40.910 False
335.815, 58.401, 2.991, 40.943 False
335.750, 58.324, 2.978, 40.976 False
335.685, 58.248, 2.990, 41.009 False
335.618, 58.173, 2.977, 41.042 False
335.552, 58.098, 2.990, 41.075 False
335.484, 58.025, 2.976, 41.108 False
335.415, 57.951, 2.990, 41.141 False
335.345, 57.880, 2.976, 41.174 False
335.275, 57.808, 2.989, 41.207 False
335.204, 57.738, 2.975, 41.240 False
335.131, 57.669, 2.978, 41.273 False
335.056, 57.603, 2.958, 41.306 False
334.982, 57.536, 2.980, 41.339 False
334.906, 57.470, 2.968, 41.372 False
334.830, 57.405, 2.986, 41.405 False
334.753, 57.341, 2.972, 41.438 False
334.675, 57.277, 2.990, 41.471 False
334.596, 57.215, 2.977, 41.504 False
334.518, 57.152, 2.994, 41.537 False
334.437, 57.092, 2.980, 41.570 False
334.357, 57.031, 2.998, 41.603 False
334.276, 56.972, 2.983, 41.636 False
334.194, 56.913, 3.000, 41.669 False
334.111, 56.856, 2.985, 41.702 False
334.029, 56.798, 3.001, 41.735 False
333.945, 56.743, 2.986, 41.768 False
333.861, 56.687, 3.002, 41.801 False
333.776, 56.633, 2.987, 41.834 False
333.691, 56.579, 3.002, 41.867 False
333.604, 56.527, 2.987, 41.900 False
333.518, 56.475, 3.002, 41.933 False
333.431, 56.424, 2.987, 41.966 False
333.344, 56.374, 3.001, 41.999 False
333.256, 56.325, 2.986, 42.032 False
333.168, 56.276, 3.001, 42.065 False
333.079, 56.230, 2.986, 42.098 False
332.990, 56.182, 3.001, 42.131 False
332.900, 56.138, 2.986, 42.164 False
332.810, 56.092, 3.000, 42.197 False
332.720, 56.049, 2.986, 42.230 False
332.629, 56.005, 3.000, 42.263 False
332.537, 55.964, 2.986, 42.296 False
332.446, 55.921, 3.000, 42.329 False
332.354, 55.882, 2.986, 42.362 False
332.262, 55.841, 3.000, 42.395 False
332.169, 55.803, 2.986, 42.428 False
332.076, 55.765, 3.000, 42.461 False
331.982, 55.728, 2.987, 42.494 False
331.889, 55.691, 3.000, 42.527 False
331.794, 55.657, 2.987, 42.560 False
331.700, 55.622, 3.001, 42.593 False
331.605, 55.589, 2.987, 42.626 False
331.510, 55.555, 3.001, 42.659 False
331.415, 55.524, 2.987, 42.692 False
331.320, 55.492, 3.001, 42.725 False
331.224, 55.462, 2.988, 42.758 False
331.128, 55.432, 3.001, 42.791 False
331.031, 55.404, 2.988, 42.824 False
330.935, 55.375, 3.001, 42.857 False
330.838, 55.349, 2.988, 42.890 False
330.741, 55.322, 3.001, 42.923 False
330.644, 55.297, 2.988, 42.956 False
330.547, 55.272, 3.001, 42.989 False
330.449, 55.249, 2.988, 43.022 False
330.351, 55.225, 3.001, 43.055 False
330.253, 55.204, 2.989, 43.088 False
330.155, 55.181, 3.001, 43.121 False
330.057, 55.162, 2.989, 43.154 False
329.959, 55.141, 3.001, 43.187 False
329.860, 55.123, 2.989, 43.220 False
329.761, 55.103, 3.001, 43.253 False
329.662, 55.087, 2.989, 43.286 False
329.563, 55.069, 3.001, 43.319 False
329.464, 55.054, 2.989, 43.352 False
329.365, 55.038, 3.001, 43.385 False
329.266, 55.024, 2.990, 43.418 False
329.166, 55.009, 3.001, 43.451 False
329.067, 54.997, 2.990, 43.484 False
328.967, 54.984, 3.001, 43.517 False
328.867, 54.973, 2.990, 43.550 False
328.768, 54.962, 3.001, 43.583 False
328.668, 54.952, 2.990, 43.616 False
328.568, 54.942, 3.002, 43.649 False
328.468, 54.934, 2.990, 43.682 False
328.368, 54.925, 3.002, 43.715 False
328.268, 54.919, 2.990, 43.748 False
328.168, 54.912, 3.002, 43.781 False
328.068, 54.907, 2.991, 43.814 False
327.967, 54.901, 3.002, 43.847 False
327.867, 54.897, 2.991, 43.880 False
327.767, 54.892, 3.002, 43.913 False
